evaluation_num,kfold_split_num,username,forum_num_days,qz_mean,video_stop_backward_seek_avg,watched_time_hour,watched_time_weekday,video_avg_count,hw_mean,label_val_predict,label_val_test
36,2,Y1050435,-0.18411492358,-0.60097439115,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,13.1014242879,10.0
36,2,Y1050452,-0.18411492358,1.0726086416,0.592994360641,1.44916351314,2.43572333184,0.908827324514,-0.687837886,35.8722758749,40.0
36,3,Y1050287,-0.18411492358,1.78985851277,1.62290479223,-0.0368856973706,0.782803542989,0.369059654898,-0.687837886,51.5483480795,50.0
36,3,Y1050300,-0.18411492358,-0.361891100758,-0.628757275936,-0.143099909374,0.966461297306,-0.401288378466,-0.687837886,14.9646461837,10.0
36,3,Y1050307,-0.18411492358,-1.31822426233,-0.628757275936,-0.614478616678,-0.686458491544,-0.659119148816,-0.117557567865,4.7251105133,10.0
36,3,Y1050322,5.4313902456,2.58680281408,-0.628757275936,1.67683339308,0.415488034356,0.508216401692,2.16054421883,92.7720816841,99.0
36,3,Y1050324,-0.18411492358,0.514747630681,-0.0631223614963,-0.0775720689353,1.70109231457,7.63548539002,0.211365143171,27.7882328589,30.0
36,3,Y1050325,-0.18411492358,-0.202502240496,0.361103828788,0.814610202057,0.782803542989,0.438233764017,0.0251634861668,22.6346407947,20.0
36,3,Y1050334,-0.18411492358,-0.441585530889,-0.257559362407,-0.311629101774,-0.870116245861,-0.551165614868,-0.124200437549,19.3927799483,20.0
36,3,Y1050364,-0.18411492358,1.78985851277,0.125422611963,0.700006313056,0.782803542989,0.628148136324,0.379047284037,61.2756227974,72.0
36,3,Y1050384,5.4313902456,0.0365810498961,2.30547384977,0.772711134898,0.415488034356,1.05660837581,-0.687837886,18.3722509017,30.0
36,3,Y1050405,-0.18411492358,-0.999446541805,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,5.40286827421,10.0
36,3,Y1050413,-0.18411492358,0.514747630681,1.06282317675,-0.574774764557,-0.686458491544,0.62605195122,1.31005556906,50.2597818902,60.0
36,3,Y1050422,-0.18411492358,0.913219781335,-0.358795159705,-0.0457474497889,1.33377680594,0.504263595448,-0.687837886,35.987876593,40.0
36,3,Y1050428,-0.18411492358,-0.202502240496,-0.133826726544,-0.0766771649387,1.51743456026,-0.0187345932106,-0.687837886,17.327825903,20.0
36,3,Y1050430,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,3,Y1050438,-0.18411492358,-0.919752111674,-0.408788142213,-0.817371096166,0.415488034356,0.843845585666,-0.365759343979,7.50943862262,10.0
36,3,Y1050439,-0.18411492358,-0.361891100758,-0.628757275936,0.285324499496,0.599145788673,-0.730389443057,-0.687837886,14.6811474313,10.0
36,3,Y1050440,-0.18411492358,-0.840057681543,0.321871529322,0.856327996201,0.599145788673,0.2825920185,0.0770986510852,12.089478175,10.0
36,3,Y1050451,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,3,Y1050454,-0.18411492358,1.71016408264,-0.391190611277,0.697240446439,0.599145788673,0.301772112392,2.09008953777,78.5142218815,90.0
36,4,Y1050276,-0.18411492358,-0.122807810366,-0.628757275936,-0.899388442034,2.43572333184,0.179145282592,1.75955643415,47.3041345242,40.0
36,4,Y1050297,-0.18411492358,-1.15883540207,-0.628757275936,-0.647654373917,-0.870116245861,-0.819477310863,-0.687837886,1.38563903388,10.0
36,4,Y1050314,-0.18411492358,-0.52127996102,-0.0888330375357,-0.267121849919,-0.686458491544,-0.0208307783144,0.197878104129,20.7605983863,30.0
36,4,Y1050318,-0.18411492358,0.753830921073,0.926738743228,0.93217838564,-0.319142982911,0.577630074837,0.862165096897,48.0278874719,40.0
36,4,Y1050327,-0.18411492358,-1.31822426233,-0.38129199827,-1.20951874683,-1.05377400018,-0.488280061124,-0.687837886,0.0,0.0
36,4,Y1050332,-0.18411492358,0.674136490943,2.20584497121,1.88266603632,0.231830280039,1.22011081561,1.35031538685,49.8780133057,40.0
36,4,Y1050335,-0.18411492358,-0.441585530889,0.284960665972,-0.0998547559762,0.599145788673,-0.102581998182,-0.687837886,13.1933921064,10.0
36,4,Y1050347,-0.18411492358,0.43505320055,0.785330013133,0.161447279065,0.415488034356,-0.188944825302,-0.687837886,28.4426778901,20.0
36,4,Y1050359,-0.18411492358,-0.680668821281,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,0.186001458018,20.4788476805,20.0
36,4,Y1050365,-0.18411492358,2.02894180317,0.632351477633,1.81710251921,1.33377680594,0.866379575799,2.67385689495,89.1140836869,96.0
36,4,Y1050388,-0.18411492358,0.0365810498961,-0.628757275936,-0.655023021379,-0.870116245861,-0.766024590181,-0.687837886,22.587258132,20.0
36,4,Y1050390,-0.18411492358,-0.840057681543,-0.628757275936,-1.23473957832,-0.319142982911,-0.769168867868,-0.553571393914,9.86584887387,10.0
36,4,Y1050395,-0.18411492358,-1.15883540207,0.361103828788,-0.744378807311,-1.05377400018,-0.567935095887,-0.687837886,1.39565294393,10.0
36,4,Y1050402,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,4,Y1050403,-0.18411492358,-0.361891100758,-0.628757275936,-0.78097197298,-0.502800737228,-0.769168867868,-0.486538797366,18.1319644046,20.0
36,4,Y1050442,-0.18411492358,-0.52127996102,-0.0888330375357,-0.944560230732,-0.135485228594,0.507407873135,-0.687837886,12.0287102229,10.0
36,4,Y1050445,-0.18411492358,0.355358770419,-0.628757275936,0.498063563978,1.33377680594,0.79353714267,-0.687837886,25.1594543132,20.0
36,4,Y9999985,-0.18411492358,1.8695529429,-0.628757275936,0.773223801092,0.782803542989,0.416223820206,-0.687837886,51.7765895015,59.0
36,5,Y1050274,-0.18411492358,1.39138636212,-0.628757275936,0.669930058774,2.43572333184,0.230711436662,2.25958337022,75.7898428981,80.0
36,5,Y1050275,-0.18411492358,-0.122807810366,-0.628757275936,-0.0637415679354,0.231830280039,-0.254765038242,0.117358468538,27.1879381881,20.0
36,5,Y1050281,-0.18411492358,-0.840057681543,-0.628757275936,-0.740076841779,-1.23743175449,-0.574223651262,-0.687837886,7.01466035304,10.0
36,5,Y1050285,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,5,Y1050308,-0.18411492358,-1.31822426233,0.983302231702,0.239177893532,-0.135485228594,0.825204510833,-0.00845346160162,1.96482210584,10.0
36,5,Y1050319,-0.18411492358,1.63046965251,-0.391190611277,1.20007297026,1.33377680594,0.824979919542,0.902424914693,63.5123531466,76.0
36,5,Y1050330,-0.18411492358,-0.282196670627,0.113638551122,1.67856062676,-0.319142982911,-0.523915208266,-0.687837886,12.8559001314,10.0
36,5,Y1050354,-0.18411492358,1.0726086416,-0.0888330375357,0.457194841642,0.415488034356,0.258111570811,1.04997714649,56.9925219176,50.0
36,5,Y1050362,-0.18411492358,1.71016408264,-0.391190611277,1.05168612274,0.231830280039,0.205227814597,1.79981625195,75.4134074819,80.0
36,5,Y1050376,-0.18411492358,2.26802509356,-0.0888330375357,0.948227197478,-0.502800737228,0.497585748562,2.33829131389,90.7480726998,90.0
36,5,Y1050383,-0.18411492358,-0.680668821281,-0.628757275936,-0.996452627437,-0.502800737228,-0.80061164474,-0.687837886,10.9084683522,10.0
36,5,Y1050387,-0.18411492358,-1.15883540207,2.12485633931,1.33661336659,0.599145788673,-0.165677170417,-0.687837886,0.0,10.0
36,5,Y1050401,-0.18411492358,-0.680668821281,-0.628757275936,-0.575659837249,-0.686458491544,-0.794323089366,-0.687837886,10.0817341197,10.0
36,5,Y1050407,5.4313902456,-0.60097439115,-0.133826726544,1.1090697933,1.33377680594,-0.102581998182,-0.300337140361,15.8865956259,10.0
36,5,Y1050416,-0.18411492358,1.23199750186,2.171135555,1.70704917872,-0.319142982911,-0.493834951702,1.94918017566,68.1317915725,63.0
36,5,Y1050421,-0.18411492358,0.594442060812,-0.232812832859,-0.0106800368875,0.231830280039,0.225470973808,1.71104335374,56.2321185604,60.0
36,5,Y1050443,-0.18411492358,-1.31822426233,-0.628757275936,-1.31774506326,-1.23743175449,-0.725148980247,-0.687837886,0.0,0.0
36,5,Y1050449,-0.18411492358,0.275664340289,-0.133826726544,1.17716432628,2.61938108616,1.14674433616,-0.687837886,22.0529938211,20.0
36,6,Y1050277,-0.18411492358,-0.361891100758,-0.628757275936,0.00972297164019,0.0481725257224,-0.0564659256456,-0.687837886,14.0629785383,10.0
36,6,Y1050279,5.4313902456,1.0726086416,-0.171898304982,0.66171586889,0.415488034356,0.891848225066,2.54804496447,74.9778187884,70.0
36,6,Y1050282,-0.18411492358,-0.361891100758,-0.628757275936,-0.594301078079,-0.135485228594,-0.380326527239,-0.687837886,15.5522700697,10.0
36,6,Y1050284,-0.18411492358,0.116275480027,-0.628757275936,0.17739428105,0.599145788673,-0.324777621433,-0.687837886,22.930295151,30.0
36,6,Y1050288,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,6,Y1050290,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,6,Y1050291,-0.18411492358,1.39138636212,-0.628757275936,-0.626222766191,0.231830280039,0.312462656529,-0.687837886,46.6065735815,40.0
36,6,Y1050293,-0.18411492358,1.94924737304,0.284960665972,2.17638453592,0.599145788673,0.615885453344,2.18228452049,81.6342976721,80.0
36,6,Y1050299,-0.18411492358,-0.999446541805,-0.628757275936,-0.787671465827,-0.686458491544,-0.284950104039,-0.687837886,4.07127303445,10.0
36,6,Y1050309,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,6,Y1050321,-0.18411492358,0.594442060812,-0.628757275936,-0.656824696759,-1.23743175449,-0.737726090996,-0.687837886,33.4064997258,20.0
36,6,Y1050349,-0.18411492358,0.674136490943,-0.628757275936,-0.56829592966,0.782803542989,-0.733533720744,1.60193924782,59.0396178157,65.0
36,6,Y1050358,-0.18411492358,0.514747630681,0.0330355730676,1.54476267426,0.415488034356,-0.164209840851,1.57516646872,51.3145508249,50.0
36,6,Y1050380,-0.18411492358,1.31169193199,-0.628757275936,0.553699781263,0.415488034356,-0.0900048874328,2.73424662147,79.6028747294,80.0
36,6,Y1050404,-0.18411492358,-0.680668821281,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,11.5861613501,10.0
36,6,Y1050433,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,6,Y1050441,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,6,Y1050450,-0.18411492358,-0.361891100758,-0.0631223614963,0.895502488341,2.25206557752,0.782008124505,-0.602285773313,12.5806777307,10.0
36,7,Y1050280,-0.18411492358,-0.680668821281,-0.628757275936,-0.100518171746,0.966461297306,-0.551165614887,-0.546928523888,10.740155969,10.0
36,7,Y1050289,5.4313902456,1.8695529429,0.901028067188,-0.529684859245,-0.319142982911,2.51167528042,-0.325499526526,59.7878447549,60.0
36,7,Y1050312,-0.18411492358,-0.52127996102,-0.628757275936,-0.65430947575,0.0481725257224,-0.580512206636,-0.687837886,12.9753615364,10.0
36,7,Y1050320,-0.18411492358,-0.361891100758,0.451091200865,0.315886851082,0.0481725257224,0.0577761638656,-0.687837886,13.5819722209,10.0
36,7,Y1050331,-0.18411492358,-0.60097439115,-0.628757275936,1.55867735265,0.415488034356,0.155248772169,-0.526798615161,8.20518823257,10.0
36,7,Y1050333,-0.18411492358,-0.441585530889,-0.628757275936,-0.387350086043,0.0481725257224,-0.774828567705,-0.687837886,14.1442252244,10.0
36,7,Y1050339,-0.18411492358,-0.0431133802347,-0.628757275936,-0.476460002986,-0.870116245861,-0.664359611607,-0.159427778249,26.7096811235,20.0
36,7,Y1050345,-0.18411492358,-0.840057681543,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,8.36501944031,10.0
36,7,Y1050377,-0.18411492358,0.992914211466,0.559076047357,0.486871721706,-0.135485228594,-0.589945039698,0.238137921925,48.4611077023,40.0
36,7,Y1050385,-0.18411492358,1.94924737304,0.673691545757,1.17870343947,2.06840782321,2.96466088568,0.117358468538,59.9839050381,40.0
36,7,Y1050386,-0.18411492358,0.355358770419,-0.628757275936,-0.303467806483,0.782803542989,-0.125640034575,0.0032218855214,35.2918594364,30.0
36,7,Y1050398,-0.18411492358,-1.31822426233,-0.628757275936,-1.31228120024,-1.23743175449,-0.718860424873,-0.687837886,0.0,0.0
36,7,Y1050406,-0.18411492358,-0.840057681543,-0.628757275936,-0.732603233558,-1.23743175449,-0.725148980247,-0.687837886,7.03690320036,10.0
36,7,Y1050414,5.4313902456,0.514747630681,4.00237859903,1.2677409008,-0.135485228594,1.84844230673,2.17060917302,59.4123418972,53.0
36,7,Y1050418,-0.18411492358,-0.760363251412,-0.628757275936,0.63013814377,1.70109231457,-0.574223651262,-0.00342098450552,13.8415775307,20.0
36,7,Y1050419,-0.18411492358,-0.760363251412,-0.628757275936,-0.821226544444,-0.870116245861,-0.483039598333,-0.687837886,8.50590781199,10.0
36,7,Y1050423,-0.18411492358,-0.760363251412,-0.628757275936,-0.797160943031,-0.135485228594,-0.297527214788,-0.654220938232,8.84016485043,10.0
36,7,Y1050437,-0.18411492358,-1.31822426233,-0.628757275936,-0.71054614111,-0.870116245861,-0.74401464637,-0.687837886,0.0,0.0
36,8,Y1050313,-0.18411492358,-0.282196670627,-0.628757275936,-0.134643735989,0.782803542989,-0.336516258109,-0.0235508932321,23.1892466981,30.0
36,8,Y1050317,-0.18411492358,0.992914211466,1.70341546969,-0.0402121254243,0.231830280039,0.702877136002,1.31166596165,58.8106018805,55.0
36,8,Y1050326,-0.18411492358,-0.122807810366,-0.0888330375357,0.519037983021,1.51743456026,0.12485408788,-0.687837886,17.1033060246,20.0
36,8,Y1050348,-0.18411492358,-0.52127996102,-0.628757275936,-0.0168617939001,-0.135485228594,0.268442768908,-0.687837886,10.373668463,10.0
36,8,Y1050368,-0.18411492358,-0.202502240496,-0.0888330375357,-0.0584630204448,0.231830280039,0.545139205382,0.268332785185,26.2605500306,20.0
36,8,Y1050371,-0.18411492358,0.594442060812,-0.628757275936,-0.282840112602,0.966461297306,0.450810874766,-0.531831092257,32.3027784112,40.0
36,8,Y1050372,-0.18411492358,0.594442060812,1.91338600454,1.02408397782,1.15011905162,0.642297385916,2.12873896264,59.0645980916,50.0
36,8,Y1050374,-0.18411492358,0.43505320055,0.955020490434,0.701932074475,1.51743456026,-0.00825366756559,-0.687837886,27.0052723506,30.0
36,8,Y1050378,-0.18411492358,2.02894180317,0.878531216745,2.06559814119,-0.319142982911,3.18329299441,2.73424662147,85.0190908099,93.0
36,8,Y1050392,-0.18411492358,0.0365810498961,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,24.1432458502,20.0
36,8,Y1050394,-0.18411492358,-0.282196670627,0.85603437818,0.00554436958416,-0.319142982911,-0.609858798404,-0.285239708731,20.4477692226,20.0
36,8,Y1050396,-0.18411492358,-0.0431133802347,2.06765007859,1.34468656187,-0.686458491544,-0.0978655816508,0.479696828355,29.9505170082,20.0
36,8,Y1050399,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0811664682084,0.0
36,8,Y1050410,-0.18411492358,-0.202502240496,-0.628757275936,-0.707564109864,-0.870116245861,-0.797467367053,-0.687837886,18.7466717851,20.0
36,8,Y1050426,-0.18411492358,1.23199750186,0.889029750911,1.05217268869,0.231830280039,-0.121447664305,-0.687837886,40.4513652732,40.0
36,8,Y1050429,-0.18411492358,-1.15883540207,0.219695098693,-0.54801207651,0.0481725257224,-0.168611829613,-0.687837886,0.79076507957,10.0
36,8,Y1050432,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.794323089366,-0.687837886,0.0330882066592,0.0
36,8,Y9999984,-0.18411492358,0.992914211466,3.21079713008,1.40092841978,0.966461297306,0.531304383558,0.771580506772,50.9273810116,66.0
36,9,Y1050286,-0.18411492358,1.55077522238,0.858945733899,-0.581288451971,0.599145788673,0.848037955936,0.754872682553,63.9386800937,72.0
36,9,Y1050294,-0.18411492358,0.674136490943,2.79768500325,0.482929079671,0.599145788673,-0.195442999231,-0.687837886,32.0605386096,40.0
36,9,Y1050296,-0.18411492358,-0.361891100758,-0.628757275936,-0.0831856610385,0.231830280039,-0.160227089135,-0.0839406200963,20.8752712062,20.0
36,9,Y1050298,-0.18411492358,-0.361891100758,-0.628757275936,0.0691806641766,1.15011905162,-0.48618387602,-0.687837886,14.8211986831,10.0
36,9,Y1050301,-0.18411492358,-1.31822426233,-0.628757275936,0.0182227879985,-0.135485228594,-0.335258547034,-0.0839406200963,3.72294384939,10.0
36,9,Y1050310,-0.18411492358,-0.52127996102,-0.628757275936,-0.668851324618,-1.05377400018,-0.693706203375,-0.687837886,12.8717287167,10.0
36,9,Y1050341,-0.18411492358,-0.122807810366,-0.628757275936,0.564690596255,0.599145788673,0.0839784779466,-0.392532123075,20.3374926894,20.0
36,9,Y1050356,-0.18411492358,0.116275480027,0.235121501941,-0.405427779734,0.415488034356,0.407105414914,0.409242147298,34.7638813392,30.0
36,9,Y1050366,-0.18411492358,-0.361891100758,0.361103828788,0.0251672360007,0.415488034356,-0.0501773700826,-0.687837886,14.1345599872,10.0
36,9,Y1050389,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.158747914397,0.0
36,9,Y1050393,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.158747914397,0.0
36,9,Y1050408,-0.18411492358,-0.52127996102,-0.628757275936,-0.729891551444,-0.686458491544,-0.80061164474,-0.687837886,13.2712467742,10.0
36,9,Y1050412,-0.18411492358,0.753830921073,1.13469275283,-0.678902165834,0.415488034356,1.49502549468,0.399177192764,45.2388522541,30.0
36,9,Y1050415,-0.18411492358,0.355358770419,-0.454075903117,0.028144980739,0.0481725257224,0.323362819157,0.363949852407,37.5838863382,30.0
36,9,Y1050420,-0.18411492358,1.23199750186,-0.628757275936,-0.723869865117,-0.319142982911,-0.629772557092,2.32661596677,76.9214523942,75.0
36,9,Y1050425,-0.18411492358,-0.840057681543,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,8.67216612337,10.0
36,9,Y1050427,-0.18411492358,2.42741395382,0.38648488108,2.07965699468,1.15011905162,0.36119896068,1.95763473726,87.9796090394,96.0
36,9,Y1050447,-0.18411492358,-0.760363251412,-0.628757275936,-0.427240246902,1.15011905162,-0.0711392213096,-0.687837886,8.20035500231,10.0
36,10,Y1050278,-0.18411492358,0.674136490943,-0.628757275936,1.48799004922,2.43572333184,-0.541732781825,1.7496927786,57.7923373792,54.0
36,10,Y1050292,-0.18411492358,0.674136490943,-0.628757275936,1.08444470618,-0.135485228594,-0.0941972576845,0.996431588983,49.3162614022,50.0
36,10,Y1050295,-0.18411492358,0.913219781335,-0.628757275936,1.70384956411,0.966461297306,-0.307484094129,-0.526798615161,37.3666370162,30.0
36,10,Y1050311,-0.18411492358,0.116275480027,-0.358795159705,-0.0181218508804,0.599145788673,0.503604794439,-0.577123387149,23.3069010527,20.0
36,10,Y1050323,-0.18411492358,2.50710838395,0.2479768459,2.13777226539,-0.502800737228,0.0294776646808,2.34674587583,94.6989377541,88.0
36,10,Y1050329,-0.18411492358,0.116275480027,-0.628757275936,0.334903600496,0.782803542989,0.943414379073,-0.184590164414,26.5029811359,20.0
36,10,Y1050338,-0.18411492358,-0.52127996102,-0.628757275936,-0.388558416347,-0.502800737228,-0.266084437916,-0.687837886,12.0872813045,10.0
36,10,Y1050343,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
36,10,Y1050344,-0.18411492358,1.0726086416,-0.133826726544,2.08128003214,-0.319142982911,-0.198482467641,0.0972285598118,45.8413107049,40.0
36,10,Y1050346,-0.18411492358,0.195969910158,-0.133826726544,-0.637430864909,-0.502800737228,-0.325825713973,0.541696947465,38.1193021804,50.0
36,10,Y1050352,-0.18411492358,1.71016408264,3.2301130104,1.60035925429,-0.135485228594,-0.390912262098,2.23603137698,79.7286387534,80.0
36,10,Y1050360,-0.18411492358,-0.0431133802347,0.361103828788,0.0460771711297,0.599145788673,0.796681420358,0.238137921925,28.334435245,30.0
36,10,Y1050367,-0.18411492358,2.02894180317,0.113638551122,0.535667757653,0.231830280039,0.647537848707,2.20925859823,85.8611800399,90.0
36,10,Y1050373,-0.18411492358,-0.202502240496,-0.171898304982,-0.829803961046,-0.319142982911,-0.640253482693,-0.687837886,18.7606525762,20.0
36,10,Y1050409,-0.18411492358,-0.840057681543,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,8.17001785096,10.0
36,10,Y1050434,-0.18411492358,-0.202502240496,5.31040934053,1.24095843477,2.25206557752,-0.539007741165,-0.687837886,15.1782913514,20.0
36,10,Y1050436,-0.18411492358,-0.999446541805,-0.628757275936,-1.13462404596,-1.05377400018,-0.662263426503,-0.486538797366,6.95185224273,10.0
36,10,Y1050446,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0,0.0
37,1,Y1050292,-0.18411492358,0.674136490943,-0.628757275936,1.08444470618,-0.135485228594,-0.0941972576845,0.996431588983,48.5326265883,50.0
37,1,Y1050300,-0.18411492358,-0.361891100758,-0.628757275936,-0.143099909374,0.966461297306,-0.401288378466,-0.687837886,14.9957849968,10.0
37,1,Y1050310,-0.18411492358,-0.52127996102,-0.628757275936,-0.668851324618,-1.05377400018,-0.693706203375,-0.687837886,12.9450296648,10.0
37,1,Y1050314,-0.18411492358,-0.52127996102,-0.0888330375357,-0.267121849919,-0.686458491544,-0.0208307783144,0.197878104129,20.8087129051,30.0
37,1,Y1050318,-0.18411492358,0.753830921073,0.926738743228,0.93217838564,-0.319142982911,0.577630074837,0.862165096897,48.0160665533,40.0
37,1,Y1050319,-0.18411492358,1.63046965251,-0.391190611277,1.20007297026,1.33377680594,0.824979919542,0.902424914693,63.6706628474,76.0
37,1,Y1050355,-0.18411492358,-0.680668821281,-0.628757275936,-0.351351327395,-0.502800737228,-0.759736034806,-0.687837886,9.72991715392,10.0
37,1,Y1050377,-0.18411492358,0.992914211466,0.559076047357,0.486871721706,-0.135485228594,-0.589945039698,0.238137921925,48.3122054876,40.0
37,1,Y1050382,-0.18411492358,-0.0431133802347,3.33068713702,-0.76456658582,0.231830280039,-0.313248603224,-0.687837886,22.2838761222,20.0
37,1,Y1050384,5.4313902456,0.0365810498961,2.30547384977,0.772711134898,0.415488034356,1.05660837581,-0.687837886,19.2235271091,30.0
37,1,Y1050386,-0.18411492358,0.355358770419,-0.628757275936,-0.303467806483,0.782803542989,-0.125640034575,0.0032218855214,35.1599426409,30.0
37,1,Y1050389,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0216100665471,0.0
37,1,Y1050392,-0.18411492358,0.0365810498961,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,24.4987342798,20.0
37,1,Y1050404,-0.18411492358,-0.680668821281,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,11.5402567551,10.0
37,1,Y1050421,-0.18411492358,0.594442060812,-0.232812832859,-0.0106800368875,0.231830280039,0.225470973808,1.71104335374,56.5143894032,60.0
37,1,Y1050430,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0216100665471,0.0
37,1,Y1050433,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.0216100665471,0.0
37,1,Y1050437,-0.18411492358,-1.31822426233,-0.628757275936,-0.71054614111,-0.870116245861,-0.74401464637,-0.687837886,0.0,0.0
37,1,Y1050449,-0.18411492358,0.275664340289,-0.133826726544,1.17716432628,2.61938108616,1.14674433616,-0.687837886,22.2064373408,20.0
37,2,Y1050282,-0.18411492358,-0.361891100758,-0.628757275936,-0.594301078079,-0.135485228594,-0.380326527239,-0.687837886,15.6899150296,10.0
37,2,Y1050283,-0.18411492358,0.195969910158,0.559076047357,-0.509680420064,0.415488034356,-0.48618387602,-0.567058432956,26.9807583863,20.0
37,2,Y1050305,-0.18411492358,0.195969910158,-0.345939815747,0.343547164008,-0.686458491544,-0.36827346275,0.177748195403,33.1593492342,20.0
37,2,Y1050306,-0.18411492358,-1.07914097194,-0.628757275936,0.857182721181,0.231830280039,-0.533348041328,0.45453444219,12.9671318744,10.0
37,2,Y1050308,-0.18411492358,-1.31822426233,0.983302231702,0.239177893532,-0.135485228594,0.825204510833,-0.00845346160162,2.28146421723,10.0
37,2,Y1050320,-0.18411492358,-0.361891100758,0.451091200865,0.315886851082,0.0481725257224,0.0577761638656,-0.687837886,13.2793951584,10.0
37,2,Y1050330,-0.18411492358,-0.282196670627,0.113638551122,1.67856062676,-0.319142982911,-0.523915208266,-0.687837886,13.1330547358,10.0
37,2,Y1050338,-0.18411492358,-0.52127996102,-0.628757275936,-0.388558416347,-0.502800737228,-0.266084437916,-0.687837886,12.1749940342,10.0
37,2,Y1050372,-0.18411492358,0.594442060812,1.91338600454,1.02408397782,1.15011905162,0.642297385916,2.12873896264,58.851978524,50.0
37,2,Y1050380,-0.18411492358,1.31169193199,-0.628757275936,0.553699781263,0.415488034356,-0.0900048874328,2.73424662147,80.437399998,80.0
37,2,Y1050394,-0.18411492358,-0.282196670627,0.85603437818,0.00554436958416,-0.319142982911,-0.609858798404,-0.285239708731,20.4410457342,20.0
37,2,Y1050402,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.210369466229,0.0
37,2,Y1050403,-0.18411492358,-0.361891100758,-0.628757275936,-0.78097197298,-0.502800737228,-0.769168867868,-0.486538797366,18.6728609354,20.0
37,2,Y1050415,-0.18411492358,0.355358770419,-0.454075903117,0.028144980739,0.0481725257224,0.323362819157,0.363949852407,37.7891057558,30.0
37,2,Y1050420,-0.18411492358,1.23199750186,-0.628757275936,-0.723869865117,-0.319142982911,-0.629772557092,2.32661596677,77.4430633603,75.0
37,2,Y1050432,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.794323089366,-0.687837886,0.162377422681,0.0
37,2,Y1050442,-0.18411492358,-0.52127996102,-0.0888330375357,-0.944560230732,-0.135485228594,0.507407873135,-0.687837886,11.9974417813,10.0
37,2,Y1050451,-0.18411492358,-1.31822426233,-0.628757275936,-1.39236001991,-1.42108950881,-0.825765866238,-0.687837886,0.210369466229,0.0
37,2,Y9999984,-0.18411492358,0.992914211466,3.21079713008,1.40092841978,0.966461297306,0.531304383558,0.771580506772,50.5331216773,66.0
37,3,Y1050278,-0.18411492358,0.674136490943,-0.628757275936,1.48799004922,2.43572333184,-0.541732781825,1.7496927786,58.1263837626,54.0
37,3,Y1050284,-0.18411492358,0.116275480027,-0.628757275936,0.17739428105,0.599145788673,-0.324777621433,-0.687837886,22.6204351141,30.0
