username,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050300,1.0,141.666666667,0.666666666667,2.0,0.333333333333,2.0,1.0,0.0,23.0,11.6666666667,4.0,2.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050301,0.333333333333,4.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050303,1.66666666667,409.333333333,1.66666666667,7.0,4.66666666667,4.66666666667,5.33333333333,2.0,80.3333333333,16.0,22.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050305,1.66666666667,256.666666667,0.333333333333,1.0,0.333333333333,0.666666666667,1.0,0.0,12.0,9.66666666667,0.666666666667,1.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.666666667,2.0
Y1050306,3.33333333333,218.0,2.33333333333,4.33333333333,0.333333333333,2.33333333333,4.33333333333,0.0,30.6666666667,2.0,8.33333333333,16.3333333333,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.777777778,1.0,1.0
Y1050307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050308,5.0,1047.0,5.0,7.66666666667,4.0,5.33333333333,7.66666666667,0.666666666667,204.333333333,22.6666666667,31.6666666667,120.333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050311,5.66666666667,1626.33333333,5.0,15.0,6.0,11.6666666667,14.3333333333,0.666666666667,160.0,45.3333333333,14.6666666667,73.3333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,3.333333333,2.0
Y1050312,0.333333333333,14.3333333333,0.333333333333,0.666666666667,0.0,0.0,0.666666666667,0.0,2.33333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050313,2.0,393.0,2.0,7.66666666667,4.33333333333,5.66666666667,7.0,0.0,64.3333333333,8.66666666667,14.3333333333,29.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.555555556,1.666666667,3.0
Y1050314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.333333333333,1.0,1.444444444,1.0,3.0
Y1050315,0.333333333333,114.333333333,0.333333333333,2.33333333333,0.333333333333,2.0,2.33333333333,0.0,36.0,10.0,5.0,16.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,2.0
Y1050316,1.0,186.333333333,1.0,4.66666666667,3.66666666667,1.66666666667,4.33333333333,0.666666666667,36.6666666667,1.66666666667,4.0,23.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,1.333333333,1.0
Y1050317,3.33333333333,1156.0,2.66666666667,11.6666666667,6.66666666667,6.33333333333,10.6666666667,1.66666666667,176.0,7.33333333333,22.3333333333,46.3333333333,1.66666666667,2.0,2.0,0.666666666667,2.0,5.592222222,5.666666667,5.0
Y1050318,4.66666666667,801.0,3.66666666667,10.3333333333,8.33333333333,8.66666666667,9.0,2.66666666667,125.333333333,19.6666666667,39.0,60.6666666667,2.66666666667,2.0,2.0,1.33333333333,2.0,4.111111111,4.0,4.0
Y1050319,1.0,284.0,1.0,3.66666666667,1.33333333333,1.33333333333,3.66666666667,0.0,25.0,8.66666666667,0.0,12.6666666667,0.0,1.66666666667,1.66666666667,1.0,1.66666666667,6.777777778,7.666666667,7.0
Y1050320,4.0,241.666666667,0.666666666667,3.66666666667,2.0,2.0,2.66666666667,0.666666666667,24.3333333333,8.66666666667,5.0,4.66666666667,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
Y1050322,4.33333333333,780.0,3.66666666667,11.3333333333,6.33333333333,8.33333333333,10.6666666667,1.0,156.666666667,19.6666666667,23.0,103.0,1.0,2.0,2.0,1.0,2.0,7.611111111,9.666666667,9.0
Y1050323,6.0,1163.33333333,5.33333333333,11.3333333333,10.0,7.33333333333,11.3333333333,0.333333333333,121.333333333,13.6666666667,38.0,63.0,0.333333333333,2.0,2.0,1.33333333333,2.0,8.444444444,9.333333333,8.0
Y1050324,2.0,1035.66666667,0.666666666667,13.6666666667,8.0,12.6666666667,12.6666666667,0.0,360.0,166.333333333,80.0,92.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Y1050325,1.0,424.0,1.0,3.33333333333,2.0,2.66666666667,3.33333333333,0.0,50.0,10.3333333333,7.66666666667,23.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333,2.0
Y1050326,1.0,407.666666667,1.0,5.33333333333,4.33333333333,2.33333333333,5.33333333333,0.0,44.3333333333,6.66666666667,8.0,20.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.666666667,2.0
Y1050327,1.0,636.666666667,1.0,16.0,12.3333333333,7.0,13.3333333333,3.0,53.6666666667,1.0,9.66666666667,26.0,3.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050328,3.66666666667,1704.0,1.66666666667,12.0,11.3333333333,12.0,12.0,1.0,361.333333333,190.666666667,41.0,112.0,1.0,2.0,2.0,1.0,2.0,10.0,6.0,7.0
Y1050329,4.0,1212.33333333,1.66666666667,10.3333333333,3.0,9.0,9.33333333333,0.0,106.666666667,50.3333333333,13.3333333333,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333,2.0
Y1050330,2.33333333333,148.666666667,2.0,4.33333333333,3.0,0.666666666667,4.0,1.33333333333,23.6666666667,0.0,0.666666666667,19.6666666667,1.33333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Y1050331,1.66666666667,373.0,1.33333333333,9.0,6.0,7.33333333333,8.66666666667,0.0,83.3333333333,20.0,16.3333333333,38.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0
Y1050332,2.66666666667,1130.0,2.66666666667,14.0,11.3333333333,11.6666666667,13.6666666667,3.66666666667,182.333333333,66.0,38.0,54.3333333333,4.0,1.33333333333,1.33333333333,1.0,1.33333333333,6.0,4.333333333,4.0
Y1050333,1.0,198.333333333,0.666666666667,1.0,0.0,0.0,1.0,0.0,1.66666666667,0.0,0.0,1.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0
Y1050334,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050335,0.666666666667,57.3333333333,0.666666666667,1.0,0.333333333333,0.666666666667,0.666666666667,0.0,11.6666666667,2.66666666667,0.333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050336,1.33333333333,809.0,0.666666666667,9.0,8.33333333333,2.33333333333,9.0,0.666666666667,74.3333333333,11.3333333333,3.33333333333,50.3333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,6.333333333,5.0
Y1050337,0.666666666667,605.333333333,0.333333333333,7.0,3.33333333333,4.33333333333,7.0,0.0,89.0,29.6666666667,5.66666666667,50.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050338,1.33333333333,116.333333333,0.333333333333,2.0,0.333333333333,2.0,1.0,0.333333333333,17.6666666667,8.33333333333,1.66666666667,2.33333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050339,1.33333333333,164.666666667,1.0,2.66666666667,0.0,1.0,2.66666666667,0.0,10.6666666667,1.0,1.66666666667,6.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050340,4.0,1110.66666667,3.66666666667,14.0,12.0,8.33333333333,13.6666666667,2.66666666667,139.0,27.6666666667,19.0,77.0,2.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050341,0.333333333333,170.666666667,0.333333333333,4.0,4.0,2.0,4.0,0.0,17.3333333333,1.33333333333,2.33333333333,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Y1050342,1.0,207.333333333,0.666666666667,3.66666666667,2.66666666667,1.66666666667,3.66666666667,0.0,26.3333333333,0.333333333333,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
Y1050343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050344,4.66666666667,570.0,3.0,11.0,6.33333333333,7.0,10.0,1.66666666667,70.0,13.3333333333,3.66666666667,43.6666666667,1.66666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.0,5.333333333,4.0
Y1050345,0.333333333333,3.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0
Y1050346,5.33333333333,411.666666667,1.33333333333,6.33333333333,1.66666666667,4.33333333333,5.66666666667,0.333333333333,53.0,2.0,5.66666666667,36.6666666667,0.333333333333,2.0,2.0,0.666666666667,2.0,2.055555556,3.0,5.0
Y1050347,2.66666666667,623.333333333,2.33333333333,9.33333333333,7.33333333333,4.33333333333,8.0,2.0,48.6666666667,7.66666666667,7.0,19.6666666667,2.0,0.0,0.0,0.0,0.0,0.0,2.666666667,2.0
Y1050348,0.666666666667,286.333333333,0.666666666667,2.66666666667,2.66666666667,2.66666666667,2.66666666667,0.0,62.0,33.3333333333,6.66666666667,18.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050349,4.33333333333,344.333333333,1.66666666667,2.0,0.0,0.333333333333,2.0,0.0,4.33333333333,0.666666666667,0.0,3.33333333333,0.0,2.0,2.0,0.666666666667,2.0,7.444444444,3.666666667,6.0
Y1050350,4.66666666667,505.0,2.0,4.66666666667,3.0,4.0,3.66666666667,1.0,125.0,42.6666666667,39.3333333333,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y1050351,5.0,471.0,4.66666666667,11.0,8.66666666667,6.66666666667,9.66666666667,1.0,89.0,19.0,14.6666666667,47.0,1.0,2.0,2.0,1.0,2.0,6.222222222,6.333333333,7.0
Y1050352,5.0,910.666666667,4.0,11.3333333333,10.0,5.0,8.0,3.0,60.3333333333,22.0,12.0,11.3333333333,3.33333333333,2.0,2.0,0.666666666667,2.0,8.666666667,6.666666667,8.0
Y1050353,5.66666666667,1229.0,4.66666666667,19.0,12.3333333333,13.3333333333,18.0,1.66666666667,205.0,62.3333333333,34.6666666667,84.6666666667,1.66666666667,0.666666666667,0.666666666667,0.333333333333,0.666666666667,3.388888889,4.333333333,5.0
Y1050354,3.33333333333,967.666666667,3.0,12.3333333333,11.3333333333,7.33333333333,11.6666666667,2.66666666667,115.666666667,6.0,18.3333333333,82.0,3.0,1.0,1.0,0.333333333333,1.0,3.111111111,5.666666667,5.0
Y1050355,1.33333333333,67.0,0.666666666667,1.0,0.333333333333,0.666666666667,1.0,0.0,3.66666666667,1.33333333333,0.333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0
Y1050356,3.33333333333,889.333333333,2.33333333333,10.6666666667,6.66666666667,9.0,10.6666666667,0.666666666667,106.0,13.6666666667,19.0,61.6666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.333333333,2.666666667,3.0
Y1050357,0.333333333333,85.6666666667,0.333333333333,1.33333333333,0.333333333333,1.0,1.33333333333,0.0,16.6666666667,0.333333333333,4.33333333333,10.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,2.0
Y1050358,3.33333333333,1105.66666667,3.0,13.6666666667,5.0,5.33333333333,13.3333333333,1.33333333333,77.3333333333,16.0,9.0,42.0,1.33333333333,2.0,2.0,1.0,2.0,5.666666667,3.666666667,5.0
Y1050359,0.666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Y1050360,0.666666666667,157.333333333,0.666666666667,3.0,0.333333333333,2.0,2.0,0.0,26.6666666667,8.33333333333,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333,3.0
Y1050361,3.0,215.666666667,2.33333333333,6.66666666667,4.33333333333,4.0,5.0,1.33333333333,53.6666666667,23.3333333333,4.66666666667,20.3333333333,1.33333333333,0.0,0.0,0.0,0.0,0.0,2.666666667,3.0
Y1050362,5.66666666667,1058.66666667,4.66666666667,13.0,10.6666666667,6.66666666667,12.6666666667,2.0,133.666666667,5.66666666667,14.3333333333,101.666666667,2.0,2.0,2.0,0.666666666667,2.0,6.536666667,7.0,8.0
Y1050363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050364,5.0,920.666666667,4.66666666667,14.3333333333,9.0,9.33333333333,14.0,1.33333333333,180.0,65.3333333333,33.0,63.3333333333,1.33333333333,1.0,1.0,0.666666666667,1.0,5.888888889,7.666666667,7.0
